,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
292,"Skullcandy Ink'd Bluetooth Wireless Earbuds with Microphone, Noise Isolating Supreme Sound, 8-Hour Rechargeable Battery, Lightweight with Flexible Collar, Blue/Sunset",Visit the Skullcandy Store,$37.96,4.1 out of 5,/Skullcandy-Bluetooth-Microphone-Rechargeable-Lightweight/dp/B07DGQ2QZ2/ref=sr_1_48?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-48,277 ratings,"['sound quality', 'skullcandy', 'battery life', 'headphones', 'phone calls', 'earbuds', 'every day', 'stopped working', 'great sound', 'great battery', 'headphones', 'earbuds', 'neck', 'charging', 'bluetooth', 'pairs']"
293,JVC hakx30 Stereo Hands-Free Kit for iPhone,Visit the JVC Store,$50.50,No Review,/JVC-hakx30-Stereo-Hands-Free-Kit-iPhone/dp/B003AK99MC/ref=sr_1_229?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298764&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-229,No Ratings,['No Review']
294,Panasonic Stereo Earphones Suites Jewel Light Pink RP-HJF3-PA (Japan Import),Visit the Panasonic Store,No Price,4.1 out of 5,/Panasonic-stereo-earphones-Suites-RP-HJF3-PA/dp/B0037HP45Y/ref=sr_1_55?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-55,14 ratings,['No Review']
295,Set OEM EarGels EarHooks for Jabra Classic & Jabra Mini Bluetooth Headset Ear Hooks Ear Loops Earhooks Earloops Earclips Ear Buds Ear Gels Stabilizers Eargels Earbuds Eartips Earstabilizers Replacement,Visit the Jabra Store,$13.99,4.4 out of 5,/Jabra-Bluetooth-Stabilizers-Earstabilizers-Replacement/dp/B00PUS47TW/ref=sr_1_7?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-7,108 ratings,"['bluetooth', 'hook', 'device', 'earpiece', 'replacements']"
296,"Skullcandy Jib Earbuds, White, Model S2DUDZ-072",Visit the Skullcandy Store,No Price,4.3 out of 5,/Skullcandy-Earbuds-White-Model-S2DUDZ-072/dp/B004MWJRR4/ref=sr_1_38?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-38,"1,974 ratings","['earbuds', 'stopped working', 'skullcandy', 'sound quality', 'great price', 'little bit', 'within two months', 'lasted 2 months', 'price range', 'great sound', 'sound great', 'great earbuds', 'noise cancellation']"
297,Audio-Technica Balanced Armature type Inner Ear Monitor Headphones Red ATH-CKB70 RD,Visit the Audio-Technica Store,No Price,4.6 out of 5,/Audio-Technica-Balanced-Headphones-ATH-CKB70-RD/dp/B00OTADMZC/ref=sr_1_86?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-86,5 ratings,['No Review']
298,"Philips FreshTones MyJam in Ear Wireless Bluetooth Headset, White (SHB5250WT/27)",Visit the PHILIPS Store,$35.95,4 out of 5,/FreshTones-Wireless-Bluetooth-SHB5250WT-27/dp/B01FWAZK9S/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-42,216 ratings,"['battery life', 'sound quality', 'waste of money', 'earbuds', 'last long', 'stopped connecting', 'stopped working', 'turn my head', 'left ear', 'wireless headphones', 'second pair', 'phone in my pocket', 'fit in my ear']"
299,"JBuds Band Wireless Earbud Neckband Headset - Black - IP66 Sweatproof - Bluetooth 5 Connection - Built-in Microphone for Phone Calls - 3 EQ Sound Settings: JLab Signature, Balanced, Bass Boost",Visit the JLAB Store,No Price,3.9 out of 5,/Wireless-Earbud-Neckband-Headset-Built/dp/B07PJPQ96T/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-20,96 ratings,"['battery life', 'sound quality', 'around neck', 'bluetooth earbuds', 'pretty good', 'long time', 'something else', 'earbuds', 'second pair', 'long battery', 'headphones', 'bass', 'jbuds', 'earphones', 'headset']"
300,JBL Live 200 In-Ear Neckband Wireless Headphone - Black (Renewed),Visit the Amazon Renewed Store,$49.95,No Review,/JBL-Live-Neckband-Wireless-Headphone/dp/B0859S4646/ref=sr_1_59?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-59,No Ratings,['No Review']
301,Skullcandy Ink'd 2.0 Micd Brown/Camo/Black In-ear Headphones (S2IKJY-532),Visit the Skullcandy Store,No Price,4 out of 5,/Skullcandy-Brown-Black-Headphones-S2IKJY-532/dp/B01CVOKJ8A/ref=sr_1_84?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298669&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-84,12 ratings,['No Review']
302,JVC Bluetooth Wireless Earphone (Black & RED) HA-XC30BT-Z【Japan Domestic Genuine Products】【Ships from Japan】,Visit the JVC Store,No Price,No Review,/JVC-Bluetooth-Wireless-HA-XC30BT-Z%E3%80%90Japan-Products%E3%80%91%E3%80%90Ships/dp/B082358JG3/ref=sr_1_84?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-84,No Ratings,['No Review']
303,Samsung EO-HS130 in-Ear Binaural Wired White Mobile Headset,Visit the SAMSUNG Store,No Price,4 out of 5,/Samsung-EO-HS130-Binaural-Mobile-Headset/dp/B00IAFR5F0/ref=sr_1_72?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-72,1 rating,['No Review']
304,"Monster iSport Achieve Wireless in-Ear Sweat-Proof Bluetooth Sport Headphones, Blue (137090-00)",Visit the Monster Store,$24.25,3.6 out of 5,/Monster-Sweat-Proof-Bluetooth-Headphones-137090-00/dp/B01M21M460/ref=sr_1_44?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-44,60 ratings,['No Review']
305,JVC HA-EB75S Sports Ear Clip Headphones Silver,Visit the JVC Store,$14.75,3.9 out of 5,/JVC-HA-EB75S-Sports-Headphones-Silver/dp/B003CQE2PS/ref=sr_1_119?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298747&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-119,"1,499 ratings",['No Review']
306,Samsung Fit-in Earphones for Galaxy S6 - Blue,Visit the SAMSUNG Store,$12.95,4.2 out of 5,/Samsung-SA-EO-EG920BLEGWW-Premium-Dynamic-Speaker/dp/B00U7YKXPQ/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-29,301 ratings,['No Review']
307,"Sony Audio/Video MDR-EX15AP/W EX Earbud Headset White, Model: MDREX15AP",Visit the Sony Store,$13.99,3.9 out of 5,/Sony-Audio-Video-MDR-EX15AP-Auriculares/dp/B00JHIRDY2/ref=sr_1_66?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-66,198 ratings,['No Review']
308,Panasonic Noise canceling Headphones White RP-HC30-W (Japan Import),Visit the Panasonic Store,$66.77,3.1 out of 5,/Panasonic-noise-canceling-headphones-RP-HC30-W/dp/B000OPPCBS/ref=sr_1_105?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-105,52 ratings,['No Review']
309,Sony Earphones - Blue,Visit the Sony Store,$11.99,4.3 out of 5,/Sony-MDREX15LPLI-AE-Earphones-Blue/dp/B00I3LUS1O/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-18,897 ratings,['No Review']
310,Monster iSport Achieve Headphones with Mic - in-Ear with Mic - Black,Visit the Monster Store,$9.99,4.1 out of 5,/Monster-Achieve-Headphones-Microphone-Sweatproof/dp/B01M2U99AU/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-24,108 ratings,['No Review']
311,Jabra Steel Ruggedized Bluetooth Headset - Black (Renewed),Visit the Amazon Renewed Store,$41.40,3.8 out of 5,/Jabra-Steel-Ruggedized-Bluetooth-Headset/dp/B01N1Q8W3R/ref=sr_1_41?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-41,173 ratings,"['sound quality', 'volume control', 'great headset', 'earpiece', 'good quality', 'ears', 'hear', 'voice', 'earpiece', 'feature', 'noise', 'refurbished', 'rugged', 'steel', 'uncomfortable', 'button', 'calls', 'device']"
312,"JBL TUNE 205BT - Wireless Earbud Headphones, In ear Bluetooth Headphones with Microphone, up to 6-Hour Battery, works with Android and Apple iOS (Champagne Gold)",Visit the JBL Store,$29.95,4.3 out of 5,/JBL-T205BT-Wireless-Bluetooth-Headphone/dp/B07PFLLSW9/ref=sr_1_47?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-47,10 ratings,['No Review']
313,Bang & Olufsen Beoplay E8 2.0 Truly Wireless Bluetooth Earbuds and Charging Case - Black with Wireless Charging Pad,Visit the Bang & Olufsen Store,$344.95,No Review,/Bang-Olufsen-Wireless-Bluetooth-Charging/dp/B07QF437RD/ref=sr_1_16?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-16,No Ratings,['No Review']
314,Samsung USB Type-C Earphones EO-IC100BBEGWW Black (White),Visit the SAMSUNG Store,$29.99,4.1 out of 5,/Samsung-Type-C-Earphones-EO-IC100BBEGWW-Black/dp/B084BQLD2P/ref=sr_1_45?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-45,9 ratings,['No Review']
315,"Philips Pro Wired Earbuds, Headphones with Mic, Powerful Bass, Lightweight, Hi-Res Audio, Comfort Fit",Visit the PHILIPS Store,$19.99,4.2 out of 5,/Philips-Earbuds-Headphones-Powerful-Lightweight/dp/B07TDS4SG1/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-4,392 ratings,"['sound quality', 'earbuds', 'stopped working', 'great sound', 'pair of earbuds', 'noise cancellation', 'high quality', 'phone calls', 'pair of phillips', 'listen to music', 'pretty good', 'build quality', 'left side']"
316,"JVC HA-FD01 IEM Class-S Solidege Stainless Steel Body, Titanium Drivers, J-Mount Nozzle System with Customizable Sound Stage, and MMCX Detachable Cables",Visit the JVC Store,$299.99,4.1 out of 5,/JVC-HA-FD01-Stainless-Customizable-Detachable/dp/B083TL49Z2/ref=sr_1_148?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298754&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-148,70 ratings,['No Review']
317,2 Good Quality Ear Gels for Jabra BT500V BT500 BT250V BT250 BT200 BT-500V BT-500 BT-250V BT-250 BT-200 Bluetooth Headset Ear Buds Gels Stabilizers Eargels Earbuds Eartips Earstabilizers Replacement,Visit the Jabra Store,$7.77,4.7 out of 5,/Jabra-Bluetooth-Stabilizers-Earstabilizers-Replacement/dp/B0071T1REQ/ref=sr_1_15?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-15,4 ratings,['No Review']
318,"Jabra PLAY Wireless Bluetooth Stereo Headset, White (Discontinued by Manufacturer)",Visit the Jabra Store,$19.95,3 out of 5,/Jabra-Wireless-Bluetooth-Discontinued-Manufacturer/dp/B00BYUJL2I/ref=sr_1_39?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-39,219 ratings,"['battery life', 'sound quality', 'around your neck', 'earbuds', 'bluetooth headset', 'bluetooth receiver', 'bluetooth device', 'listening to music', 'micro usb', 'rubber cover', 'works great', 'play pause', 'stereo headset']"
319,"JBL LIVE 220BT - Wireless In-Ear Neckband Bluetooth Headphones with Microphone, Amazon Alexa Voice Control, Bluetooth Earbuds, up to 10 Hour Battery, works with Android and Apple iOS (Black)",Visit the JBL Store,$69.95,3.7 out of 5,/JBL-Live-Neckband-Wireless-Headphone/dp/B07S4GQLT2/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-52,148 ratings,"['battery life', 'listening to music', 'headphones', 'calls', 'ear', 'hear']"
320,Sony MDREX85LP/BLK Soft Earbud with Soft Clip and Case (Discontinued by Manufacturer) (Renewed),Visit the Amazon Renewed Store,$29.95,5 out of 5,/Sony-MDREX85LP-Discontinued-Manufacturer-Renewed/dp/B07N5KV59B/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298213&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-27,2 ratings,['No Review']
321,Samsung Active User Bundle - Bluetooth + in-Ear Wired - White,Visit the SAMSUNG Store,No Price,No Review,https://www.amazon.com/Samsung-Active-User-Bundle-Ear/dp/B073WFWW9H/ref=sr_1_54?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-54&th=1,32 ratings,['No Review']
