,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
253,"Sennheiser CX 400BT True Wireless, White",Visit the Sennheiser Consumer Audio Store,$199.95,No Review,/Sennheiser-400BT-True-Wireless-White/dp/B08DCKFPQR/ref=sr_1_21?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-21,No Ratings,['No Review']
254,Philips SHE3600 Easy Wear In-Ear Headphones (Discontinued by Manufacturer),Visit the PHILIPS Store,$20.00,4.5 out of 5,/Philips-SHE3600-Headphones-Discontinued-Manufacturer/dp/B000N7JZ5G/ref=sr_1_64?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298556&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-64,4 ratings,['No Review']
255,Sony in Ear Ultra Lightweight Stereo Bass Earbud Headphones (Pink),Visit the Sony Store,No Price,3.1 out of 5,/Sony-Ultra-Lightweight-Stereo-Headphones/dp/B00FQRKM5A/ref=sr_1_108?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-108,2 ratings,['No Review']
256,"Shure SE215 Left Side Earphone Piece, No Cable or Clip, Clear",Visit the Shure Store,$50.00,4.9 out of 5,/Shure-SE215-Auricular-izquierdo-transparente/dp/B00ZFRDAY6/ref=sr_1_9?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-9,14 ratings,['No Review']
257,Skullcandy Fix Ear Bud with Mic1+ Remote - Retail Packaging - Orange/Gray,Visit the Skullcandy Store,No Price,4.1 out of 5,/Skullcandy-Fix-Ear-Mic1-Remote/dp/B00DZRU5EQ/ref=sr_1_57?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-57,38 ratings,['No Review']
258,Sony Premium Bluetooth Wireless Extra Bass Sports in-Ear Behind-The-Neck Design Noise-Canceling Headphones,Visit the Sony Store,No Price,2.7 out of 5,/Sony-Bluetooth-Wireless-Noise-Canceling-Headphones/dp/B01NCLOKAN/ref=sr_1_237?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298247&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-237,5 ratings,['No Review']
259,"JVC HA-FX38M-W-E White, HA-FX38M-W-E",Visit the JVC Store,$23.99,4.3 out of 5,/JVC-HA-FX38M-W-E-white/dp/B01MSDLJAV/ref=sr_1_131?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-131,14 ratings,['No Review']
260,JBL Synchros Reflect Bluetooth Red (Japan Import),Visit the JBL Store,No Price,2.9 out of 5,/JBL-Synchros-Reflect-Bluetooth-Japan/dp/B00L5T1VBC/ref=sr_1_127?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298827&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-127,9 ratings,['No Review']
261,JVC HA-FX38M Marshmallow Custom Fit in-Ear Headphone - Brown,Visit the JVC Store,$16.99,4.7 out of 5,/JVC-HA-FX38M-Marshmallow-Custom-Headphone/dp/B01N5VIA0P/ref=sr_1_132?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-132,3 ratings,['No Review']
262,Koss RUK20B RUK 20B IN-EAR HEADPHONE 3.5MM 1.2M 16-20000HZ FREQUENCY PLUGGABLE,Visit the Koss Store,No Price,4 out of 5,/Koss-RUK20B-HEADPHONE-16-20000HZ-FREQUENCY/dp/B008ONVMC0/ref=sr_1_86?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298266&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-86,1 rating,['No Review']
263,Skullcandy Sesh True Wireless Bluetooth In-Ear Headphones - Black (Renewed),Visit the Amazon Renewed Store,$24.99,3.9 out of 5,/Skullcandy-Sesh-True-Wireless-Earbud/dp/B085N3N5JG/ref=sr_1_17?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-17,97 ratings,['No Review']
264,"Samsung Galaxy Buds+ Plus 2020-11+ Hour Extended Battery, Triple Mic's (Wireless Charging Case Included) International Version R175N (Buds + Fast Wireless Charging Pad Bundle, Cosmic Black)",Visit the SAMSUNG Store,$134.99,4.4 out of 5,/Galaxy-Buds-Plus-Extended-International/dp/B084TCF42B/ref=sr_1_12?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-12,147 ratings,"['ear bud', 'app', 'ambient', 'hear', 'noise']"
265,Audio Technica ATH-C505 WH | Inner Headphones (Japan Import),Brand: Audio-Technica,No Price,3.8 out of 5,/Audio-Technica-ATH-C505-WH-Headphones/dp/B00547MYWQ/ref=sr_1_80?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-80,64 ratings,['No Review']
266,"Samsung Galaxy Buds, Bluetooth True Wireless Earbuds (Wireless Charging Case Included), Black with 2-in-1 Portable Fast Charge Wireless Charger and Battery Pack, Silver- US Version with Warranty",Visit the SAMSUNG Store,No Price,No Review,/Bluetooth-Wireless-Charging-Included-Portable/dp/B088NZNGLF/ref=sr_1_53?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-53,No Ratings,['No Review']
267,Shure SE215 Smartphone Sound Isolating Earphones with UNI Cable (Black),Visit the Shure Store,No Price,3.7 out of 5,/Shure-Smartphone-Isolating-Earphones-UNI/dp/B07W4ML18F/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298695&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-26,5 ratings,['No Review']
268,Audio-Technica E-Series Replacement Cable for ATH-E40 ATH-E50 (EP-C),Visit the Audio-Technica Store,$29.99,5 out of 5,/Audio-Technica-Replacement-ATH-E40-ATH-E50-EP-C/dp/B07K9F4WWN/ref=sr_1_44?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298622&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-44,2 ratings,['No Review']
269,JVC canal type earphone HA-FXT100,Visit the JVC Store,$111.00,4.1 out of 5,/JVC-canal-type-earphone-HA-FXT100/dp/B00OPY697U/ref=sr_1_73?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-73,50 ratings,['No Review']
270,JBL Endurance Sprint Waterproof Wireless In-Ear Sports Headphones (Red),Visit the JBL Store,No Price,3.9 out of 5,/JBL-Endurance-Waterproof-Wireless-Headphones/dp/B07CX58QB6/ref=sr_1_49?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-49,95 ratings,"['battery life', 'sound quality', 'touch controls', 'adjust volume', 'work well', 'use the phone', 'good sound', 'phone to adjust', 'controls are too sensitive', 'ear', 'headphones', 'button', 'running', 'sweat', 'control', 'bass']"
271,"Audio-Technica ATH-CKR75BT Sound Reality Bluetooth Wireless In-Ear Headphones with In-Line Mic & Control, Gun Metal",Visit the Audio-Technica Store,$79.00,3.3 out of 5,/Audio-Technica-ATH-CKR75BT-Bluetooth-Wireless-Headphones/dp/B077T15ZT6/ref=sr_1_53?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-53,5 ratings,['No Review']
272,"Sony WF-SP800N Truly Wireless Sports In-Ear Noise Canceling Headphones with Mic For Phone Call And Alexa Voice Control, Blue",Visit the Sony Store,$198.00,4.1 out of 5,/Sony-WF-SP800N-Wireless-Canceling-Headphones/dp/B087NHX6ZR/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-23,535 ratings,"['battery life', 'sound quality', 'noise cancelling', 'noise cancellation', 'ambient sound', 'truly wireless', 'airpods pro', 'great sound', 'reality audio', 'true wireless', 'extra bass', 'listening to music', 'charging case']"
273,"Koss KSC35 Wireless Bluetooth Ear Clip Headphones, in-Line Microphone with Remote, 6+ Hour Battery Life, Black",Visit the Koss Store,$49.99,3.9 out of 5,/Koss-Wireless-Bluetooth-Headphones-Microphone/dp/B082FP4PB3/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-20,55 ratings,"['sound quality', 'battery life', 'great sound', 'ear clip', 'sound great', 'pros but my sound', 'wireless ksc', 'sound is not good', 'good sound', 'bluetooth', 'earbuds', 'portapro', 'uncomfortable', 'ears', 'annoying']"
274,Jlab Audio Fit Sport 3 Wireless Fitness Gym Earbuds | Bluetooth 4.2 | 6 Hour Battery Life | Flexible Memory Wire |IP55 Dust/Sweat Proof Rating | Noise Isolation | Universal Track Controls | Black,Visit the JLAB Store,No Price,3.8 out of 5,/Fit-Sport-3/dp/B07JHPTN6Z/ref=sr_1_25?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-25,62 ratings,"['battery life', 'sound quality', 'wrap around', 'around my ears', 'great sound', 'earbuds', 'headphones', 'comfort', 'wire', 'ear', 'volume', 'bluetooth', 'connect', 'stay', 'running', 'decent']"
275,"JVC HAETR40B Extreme Fitness Headphones, Black/Silver",Visit the JVC Store,$24.11,3.1 out of 5,/JVC-HAETR40B-Extreme-Fitness-Headphones/dp/B00LG9J9K6/ref=sr_1_133?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-133,10 ratings,['No Review']
276,"Galaxy Buds True Wireless Earbuds (Wireless Charging Case included), Silver – US Version",Visit the SAMSUNG Store,$108.00,4.5 out of 5,/Samsung-Bluetooth-Wireless-Charging-Included/dp/B07V2622RG/ref=sr_1_21?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-21,"4,782 ratings","['battery life', 'sound quality', 'galaxy buds', 'noise cancellation', 'stopped working', 'left earbud', 'ambient sound', 'charging case', 'noise cancelling', 'pretty good', 'great sound', 'wireless earbuds']"
277,Monster Clarity HD in-Ear Headphones - White,Visit the Monster Store,No Price,3.9 out of 5,/Monster-Clarity-HD-Ear-Headphones/dp/B00SSM8ND8/ref=sr_1_41?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-41,279 ratings,"['sound quality', 'in-ear headphones', 'price point', 'much better', 'fit my ears', 'play or pause', 'apple earbuds', 'great sound', 'noise cancellation', 'highly recommend', 'stay in my ears', 'earbud']"
278,"B&O PLAY by Bang & Olufsen Beoplay H8i Wireless Bluetooth On-Ear Headphones with Active Noise Cancellation (ANC), Transparency mode and Microphone Black - 1645126",Visit the Bang & Olufsen Store,$279.99,4 out of 5,/Bang-Olufsen-Headphones-Cancellation-Transparency/dp/B078HQ5QQJ/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-23,357 ratings,"['battery life', 'noise cancellation', 'sound quality', 'bang olufsen', 'noise cancelling', 'proximity sensor', 'hard case', 'cloth bag', 'transparency mode', 'much better', 'bottom line', 'active noise']"
279,"Sony Electronics, SONY MDR-E10LP/WHI Fashion Earbuds Snow White (Catalog Category: Ear Bud Headphones) (Discontinued by Manufacturer)",Visit the Sony Store,No Price,4.1 out of 5,/Sony-Electronics-MDR-E10LP-WHI-Category/dp/B0015AM3AY/ref=sr_1_72?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-72,81 ratings,"['sound quality', 'earbuds', 'ear canal', 'good sound', 'much better', 'last year', 'ipod earbuds', 'years ago', 'headphones bought', 'sound quality is good', 'came with my ipod', 'second pair', 'good enough']"
280,JVC Wireless Earclip Sport Headphone (Yellow) HA-EC30BTY,Visit the JVC Store,$22.99,3.9 out of 5,/JVC-Wireless-Earclip-Headphone-HA-EC30BTY/dp/B06W9DFWF2/ref=sr_1_49?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-49,63 ratings,['No Review']
281,Sony EPEX10A/WHI Hybrid Replacement Earbuds (White) (Discontinued by Manufacturer),Visit the Sony Store,$9.99,3.6 out of 5,/Sony-EPEX10A-WHI-Discontinued-Manufacturer/dp/B001RB24V4/ref=sr_1_136?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-136,16 ratings,['No Review']
282,JBL E25BT Bluetooth in-Ear Headphones Red,Visit the JBL Store,$35.95,4.1 out of 5,/JBL-E25BT-Bluetooth-Ear-Headphones/dp/B01MRUAF3O/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-51,76 ratings,['No Review']
283,Philips SHE7000BK/28 In-Ear Headphones - Black (Discontinued by Manufacturer),Visit the PHILIPS Store,$18.99,3.1 out of 5,/Philips-SHE7000BK-28-Ear-Headphones/dp/B0079003UQ/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298556&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-51,30 ratings,"['earbuds', 'sound quality', 'in-ear headphones', 'expensive headphones', 'buds fit', 'ear headphones', 'good sound', 'bass', 'cord', 'ears', 'sizes', 'noise', 'ipod', 'range', 'sounds', 'decent', 'low']"
284,Philips SHE8000/28 In-Ear Headphone (Black/Red) (Discontinued by Manufacturer),Visit the PHILIPS Store,$19.49,3.8 out of 5,/SHE8000-28-Headphone-Discontinued-Manufacturer/dp/B004JU0E3K/ref=sr_1_50?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-50,55 ratings,"['earbuds', 'old ones', 'another pair', 'sound quality', 'headphones are good', 'great sound', 'sound great', 'good sound', 'bass', 'earbuds', 'earphones', 'ears', 'noise', 'audio', 'headphone', 'phillips', 'stay']"
285,Gumy Earbuds (White),Visit the JVC Store,$14.99,No Review,/JVC-Gumy-Earbuds-White/dp/B00S4Q7HXA/ref=sr_1_98?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298747&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-98,No Ratings,['No Review']
286,"Philips SHQ4300WS/27 ActionFit Earbuds Sports Neckband Headphones, Black",Visit the PHILIPS Store,$13.99,3.6 out of 5,/SHQ4300WS-27-ActionFit-Neckband-Headphones/dp/B00V0JYQ50/ref=sr_1_21?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-21,186 ratings,"['sound quality', 'ear tips', 'painful to wear', 'bluetooth headphones', 'good sound', 'price and fit', 'little bit', 'work great', 'ear canal', 'hurting ears', 'pair of headphones', 'around my ears', 'earbuds', 'fit well']"
287,JBL Reflect Contour 2.0 - In-Ear Wireless Sport Headphone with 3-Button Mic/Remote - Blue,Visit the JBL Store,$54.20,4.2 out of 5,/JBL-Reflect-Wireless-Headphone-3-Button/dp/B07SJHZ9XM/ref=sr_1_19?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-19,138 ratings,"['sound quality', 'right fit', 'battery life', 'second pair', 'fit for your ears', 'use the smallest', 'ear', 'headphones', 'bass', 'bluetooth', 'buds', 'earbuds', 'audio', 'flat', 'gym', 'decent', 'owned', 'sounds']"
288,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds w/improved battery and call quality, White & Certified Fast Charge Wireless Charger Pad (2019 Edition) with Cooling Fan US version",Visit the SAMSUNG Store,No Price,4.6 out of 5,/Samsung-Wireless-Earbuds-improved-Certified/dp/B0869DJ175/ref=sr_1_48?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298292&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-48,166 ratings,['No Review']
289,JBL Inspire 300 In-Ear Sport Headphones Black,Visit the JBL Store,$23.90,4.2 out of 5,/JBL-Inspire-Sport-Headphones-Black/dp/B01N7HV5LG/ref=sr_1_102?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298823&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-102,21 ratings,['No Review']
290,"JBL J22a BLK High Performance In Ear Headphones with Drivers and Microphone, Black (Discontinued by Manufacturer)",Visit the JBL Store,$19.95,4.2 out of 5,/JBL-J22a-BLK-Discontinued-Manufacturer/dp/B00EE4DAUU/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-8,468 ratings,"['sound quality', 'earbuds', 'another pair', 'stay in my ears', 'good sound', 'phone calls', 'sound great', 'build quality', 'little heavy', 'listening to music', 'perfect headphones', 'good quality', 'quality is good']"
291,JVC HAKD7Y Kid's Headphones (Yellow),Visit the JVC Store,$19.99,4.3 out of 5,/JVC-HAKD7Y-Kids-Headphones-Yellow/dp/B06WLGFJKV/ref=sr_1_72?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-72,39 ratings,['No Review']
292,KOSS 168990 The Plug Earbud Headphones - Black Electronics Accessories,Visit the Koss Store,$23.45,No Review,/KOSS-168990-Plug-Earbud-Headphones/dp/B01B22504U/ref=sr_1_36?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-36,No Ratings,['No Review']
293,JBL Under Armor Sport Wireless Flex In-Ear Headphones with Built-In Remote and Microphone (Gray) (Renewed),Visit the Amazon Renewed Store,$79.99,3.4 out of 5,/JBL-Headphones-Microphone-Certified-Refurbished/dp/B07GY2L43S/ref=sr_1_93?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298820&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-93,22 ratings,['No Review']
294,Monster NTune 300 Bluetooth Wireless Earbuds in-Ear Headphones Latest 2019 Model (Black),Visit the Monster Store,$20.82,3.1 out of 5,/Monster-Bluetooth-Wireless-Earbuds-Headphones/dp/B07TTR13L6/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-18,18 ratings,['No Review']
295,Jabra VBT2050 Bluetooth Headset,Visit the Jabra Store,No Price,3.1 out of 5,/GN-Netcom-VBT2050-Bluetooth-Headset/dp/B00AULQ9RM/ref=sr_1_37?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-37,4 ratings,['No Review']
296,"Monster Isport Superslim Bluetooth Wireless in-Ear Headphones - Black, Model:MH ISRT WLS IE BK BT WW",Visit the Monster Store,$21.99,3.3 out of 5,/Monster-Superslim-Bluetooth-Wireless-Headphones/dp/B015EGRK9S/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-42,185 ratings,"['battery life', 'sound quality', 'noise cancellation', 'noise cancelling', 'second pair', 'earbuds i have ever', 'stopped working', 'ear canal', 'last long', 'full charge', 'lasted me 7 months', 'ear pieces']"
297,"Philips SHE3900GD/27 In-Ear Headphones, Gold",Visit the PHILIPS Store,No Price,4 out of 5,/Philips-SHE3900GD-27-Ear-Headphones/dp/B00N2PLAUE/ref=sr_1_41?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-41,157 ratings,"['earbuds', 'sound quality', 'in-ear headphones', 'highs and mids', 'get what you pay', 'price range', 'every time', 'value for money', 'high volumes', 'price point', 'frequency range', 'great for the price']"
298,"JBL Premium In-Ear Stereo Headphones with Extended Frequency Response, Remote, Mic and Flat Cable - Black",Visit the JBL Store,No Price,3.1 out of 5,/JBL-Headphones-Extended-Frequency-Response/dp/B0096JANWQ/ref=sr_1_126?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298827&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-126,44 ratings,['No Review']
299,Panasonic SAKIOTO Sealed Earbuds (Gerbera Pink) Inner Earphones,Visit the Panasonic Store,No Price,3.9 out of 5,/Panasonic-SAKIOTO-Earbuds-Gerbera-Earphones/dp/B008CN2KQO/ref=sr_1_68?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-68,8 ratings,['No Review']
300,Skullcandy Method ANC Wireless in-Ear Earbud - Black,Visit the Skullcandy Store,$49.99,3.9 out of 5,/Skullcandy-Method-Wireless-Ear-Earbud/dp/B07VPX57Q4/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-52,43 ratings,['No Review']
301,Koss PATHFINDRB Lightweight Earbud Stereophone with In-line Volume Control - (BLACK),Visit the Koss Store,$16.67,4 out of 5,/Koss-PATHFINDRB-Lightweight-Stereophone-Control/dp/B004W7HEMO/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-4,158 ratings,"['volume control', 'earbuds', 'sound quality', 'noise cancelling', 'in-line volume', 'lifetime warranty', 'set of earbuds', 'stay in my ears', 'ear canal', 'little bit', 'another pair', 'fit well', 'wires are so thin']"
302,Skullcandy S2IKFZ-323 Ink'd 2.0 Earbud Headphones (Lime Green/Black),Visit the Skullcandy Store,No Price,3.5 out of 5,/Skullcandy-S2IKFZ-323-Earbud-Headphones-Green/dp/B00C2B2YSG/ref=sr_1_70?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-70,98 ratings,"['earbuds', 'sound quality', 'skullcandy', 'pretty good', 'much better', 'best headphones', 'quality sound', 'good quality', 'sound good', 'earbuds', 'earphones', 'ears', 'bass', 'ink', 'fall', 'horrible', 'pairs']"
303,"JVC Wireless Sweatproof Gumy Sport Bluetooth Wireless Earbud Nozzle, Black (HAEN10BTB)",Visit the JVC Store,$21.52,3.8 out of 5,/JVC-Wireless-Sweatproof-Bluetooth-HAEN10BTB/dp/B076F6HS93/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-20,148 ratings,"['battery life', 'sound quality', 'wireless earbuds', 'earbuds', 'second pair', 'sweat proof', 'wish the battery', 'work well', 'stay in my ears', 'great sound', 'bluetooth', 'okay', 'headphones', 'hear', 'running']"
